"id"; "class2";"degree"
4933;ordinary;3
4935;ordinary;3
4937;ordinary;3
4942;ordinary;3
4944;ordinary;3
4949;ordinary;3
4950;ordinary;3
4960;ordinary;3
4964;ordinary;3
4969;ordinary;3
4971;ordinary;3
4974;ordinary;3
4977;ordinary;3
4979;ordinary;3
4981;ordinary;3
4984;ordinary;3
4988;ordinary;3
5016;ordinary;3
5017;ordinary;3
5018;ordinary;3
5020;ordinary;3
5022;ordinary;3
5031;ordinary;3
5034;ordinary;3
5037;ordinary;3
5038;ordinary;3
5053;ordinary;3
5055;ordinary;3
5057;ordinary;3
5067;ordinary;3
5071;ordinary;3
5072;ordinary;3
5078;ordinary;3
5079;ordinary;3
5082;ordinary;3
5085;ordinary;3
5087;ordinary;3
5094;ordinary;3
5098;ordinary;3
5099;ordinary;3
5110;ordinary;3
5111;ordinary;3
5112;ordinary;3
5115;ordinary;3
5121;ordinary;3
5122;ordinary;3
5125;ordinary;3
5128;ordinary;3
5130;ordinary;3
5133;ordinary;3
5136;ordinary;3
5137;ordinary;3
5144;ordinary;3
5145;ordinary;3
5146;ordinary;3
5152;ordinary;3
5159;ordinary;3
5162;ordinary;3
5167;ordinary;3
5170;ordinary;3
5173;ordinary;3
5174;ordinary;3
5180;ordinary;3
5182;ordinary;3
5184;ordinary;3
5187;ordinary;3
5189;ordinary;3
5192;ordinary;3
5201;ordinary;3
5205;ordinary;3
5216;ordinary;3
5217;ordinary;3
5230;ordinary;3
5237;ordinary;3
5239;ordinary;3
5246;ordinary;3
5248;ordinary;3
5251;ordinary;3
5254;ordinary;3
5256;ordinary;3
5261;ordinary;3
5268;ordinary;3
5270;ordinary;3
5282;ordinary;3
5286;ordinary;3
5295;ordinary;3
5303;ordinary;3
5305;ordinary;3
5311;ordinary;3
5325;ordinary;3
5336;ordinary;3
5338;ordinary;3
5345;ordinary;3
5354;ordinary;3
5355;ordinary;3
5359;ordinary;3
5363;ordinary;3
5366;ordinary;3
5372;ordinary;3
5377;ordinary;3
5381;ordinary;3
5383;ordinary;3
5387;ordinary;3
5392;ordinary;3
5394;ordinary;3
5395;ordinary;3
5398;ordinary;3
5400;ordinary;3
5401;ordinary;3
5403;ordinary;3
5404;ordinary;3
5414;ordinary;3
5415;ordinary;3
5416;ordinary;3
5418;ordinary;3
5420;ordinary;3
5424;ordinary;3
5433;ordinary;3
5434;ordinary;3
5436;ordinary;3
5440;ordinary;3
5444;ordinary;3
5445;ordinary;3
5446;ordinary;3
5452;ordinary;3
5457;ordinary;3
5459;ordinary;3
5466;ordinary;3
5470;ordinary;3
5473;ordinary;3
5476;ordinary;3
5479;ordinary;3
5486;ordinary;3
5489;ordinary;3
5493;ordinary;3
5497;ordinary;3
5503;ordinary;3
5506;ordinary;3
5507;ordinary;3
5508;ordinary;3
5517;ordinary;3
5518;ordinary;3
5521;ordinary;3
5528;ordinary;3
5530;ordinary;3
5531;ordinary;3
5533;ordinary;3
5534;ordinary;3
5537;ordinary;3
5540;ordinary;3
5547;ordinary;3
5552;ordinary;3
5553;ordinary;3
5567;ordinary;3
5571;ordinary;3
5575;ordinary;3
5580;ordinary;3
5588;ordinary;3
5594;ordinary;3
5598;ordinary;3
5601;ordinary;3
5610;ordinary;3
5612;ordinary;3
5615;ordinary;3
5618;ordinary;3
5625;ordinary;3
5636;ordinary;3
5646;ordinary;3
5655;ordinary;3
5657;ordinary;3
5668;ordinary;3
5669;ordinary;3
5672;ordinary;3
5674;ordinary;3
5676;ordinary;3
5684;ordinary;3
5686;ordinary;3
5704;ordinary;3
5705;ordinary;3
5713;ordinary;3
5720;ordinary;3
5727;ordinary;3
5730;ordinary;3
5733;ordinary;3
5736;ordinary;3
5739;ordinary;3
5751;ordinary;3
5756;ordinary;3
5765;ordinary;3
5768;ordinary;3
5769;ordinary;3
5770;ordinary;3
5775;ordinary;3
5778;ordinary;3
5781;ordinary;3
5785;ordinary;3
5787;ordinary;3
5788;ordinary;3
5792;ordinary;3
5793;ordinary;3
5797;ordinary;3
5799;ordinary;3
5805;ordinary;3
5806;ordinary;3
5811;ordinary;3
5814;ordinary;3
5827;ordinary;3
5828;ordinary;3
5832;ordinary;3
5837;ordinary;3
5840;ordinary;3
5841;ordinary;3
5851;ordinary;3
5852;ordinary;3
5866;ordinary;3
5867;ordinary;3
5873;ordinary;3
5874;ordinary;3
5876;ordinary;3
5885;ordinary;3
5886;ordinary;3
5893;ordinary;3
5901;ordinary;3
5902;ordinary;3
5903;ordinary;3
5906;ordinary;3
5908;ordinary;3
5910;ordinary;3
5911;ordinary;3
5922;ordinary;3
5923;ordinary;3
5927;ordinary;3
5929;ordinary;3
5934;ordinary;3
5951;ordinary;3
5954;ordinary;3
5955;ordinary;3
5957;ordinary;3
5959;ordinary;3
5960;ordinary;3
5962;ordinary;3
5964;ordinary;3
5971;ordinary;3
5975;ordinary;3
5977;ordinary;3
5978;ordinary;3
5979;ordinary;3
5980;ordinary;3
5984;ordinary;3
5985;ordinary;3
5988;ordinary;3
5991;ordinary;3
6000;ordinary;3
6001;ordinary;3
6005;ordinary;3
6011;ordinary;3
6018;ordinary;3
6019;ordinary;3
6032;ordinary;3
6040;ordinary;3
6047;ordinary;3
6048;ordinary;3
6062;ordinary;3
6068;ordinary;3
6076;ordinary;3
6080;ordinary;3
6083;ordinary;3
6084;ordinary;3
6090;ordinary;3
6092;ordinary;3
6097;ordinary;3
6106;ordinary;3
6111;ordinary;3
6113;ordinary;3
6116;ordinary;3
6119;ordinary;3
6120;ordinary;3
6121;ordinary;3
6125;ordinary;3
6128;ordinary;3
6131;ordinary;3
6134;ordinary;3
6140;ordinary;3
6142;ordinary;3
6149;ordinary;3
6161;ordinary;3
6164;ordinary;3
6178;ordinary;3
6179;ordinary;3
6182;ordinary;3
6186;ordinary;3
6191;ordinary;3
6193;ordinary;3
6194;ordinary;3
6199;ordinary;3
6200;ordinary;3
6204;ordinary;3
6207;ordinary;3
6214;ordinary;3
6215;ordinary;3
6218;ordinary;3
6220;ordinary;3
6224;ordinary;3
6225;ordinary;3
6229;ordinary;3
6230;ordinary;3
6231;ordinary;3
6238;ordinary;3
6239;ordinary;3
6241;ordinary;3
6244;ordinary;3
6253;ordinary;3
6257;ordinary;3
6260;ordinary;3
6261;ordinary;3
6262;ordinary;3
6267;ordinary;3
6275;ordinary;3
6278;ordinary;3
6280;ordinary;3
6282;ordinary;3
6289;ordinary;3
6290;ordinary;3
6294;ordinary;3
6303;ordinary;3
6304;ordinary;3
6311;ordinary;3
6314;ordinary;3
6316;ordinary;3
6323;ordinary;3
6329;ordinary;3
6335;ordinary;3
6337;ordinary;3
6341;ordinary;3
6349;ordinary;3
6350;ordinary;3
6355;ordinary;3
6358;ordinary;3
6359;ordinary;3
6361;ordinary;3
6364;ordinary;3
6365;ordinary;3
6367;ordinary;3
6371;ordinary;3
6378;ordinary;3
6382;ordinary;3
6385;ordinary;3
6395;ordinary;3
6401;ordinary;3
6406;ordinary;3
6408;ordinary;3
6409;ordinary;3
6411;ordinary;3
6413;ordinary;3
6418;ordinary;3
6420;ordinary;3
6426;ordinary;3
6427;ordinary;3
6432;ordinary;3
6433;ordinary;3
6437;ordinary;3
6438;ordinary;3
6439;ordinary;3
6443;ordinary;3
6445;ordinary;3
6447;ordinary;3
6449;ordinary;3
6455;ordinary;3
6464;ordinary;3
6465;ordinary;3
6467;ordinary;3
6471;ordinary;3
6473;ordinary;3
6475;ordinary;3
6485;ordinary;3
6486;ordinary;3
6487;ordinary;3
6490;ordinary;3
6494;ordinary;3
6495;ordinary;3
6499;ordinary;3
6500;ordinary;3
6501;ordinary;3
6502;ordinary;3
6510;ordinary;3
6512;ordinary;3
6515;ordinary;3
6525;ordinary;3
6526;ordinary;3
6528;ordinary;3
6529;ordinary;3
6536;ordinary;3
6553;ordinary;3
6558;ordinary;3
6566;ordinary;3
6567;ordinary;3
6571;ordinary;3
6576;ordinary;3
6578;ordinary;3
6580;ordinary;3
6582;ordinary;3
6590;ordinary;3
6604;ordinary;3
6606;ordinary;3
6607;ordinary;3
6613;ordinary;3
6615;ordinary;3
6617;ordinary;3
6628;ordinary;3
6634;ordinary;3
6639;ordinary;3
6643;ordinary;3
6644;ordinary;3
6645;ordinary;3
6647;ordinary;3
6649;ordinary;3
6651;ordinary;3
6652;ordinary;3
6653;ordinary;3
6655;ordinary;3
6656;ordinary;3
6657;ordinary;3
6659;ordinary;3
6664;ordinary;3
6666;ordinary;3
6672;ordinary;3
6673;ordinary;3
6676;ordinary;3
6679;ordinary;3
6683;ordinary;3
6686;ordinary;3
6693;ordinary;3
6695;ordinary;3
6698;ordinary;3
6702;ordinary;3
6712;ordinary;3
6717;ordinary;3
6718;ordinary;3
6721;ordinary;3
6724;ordinary;3
6730;ordinary;3
6732;ordinary;3
6734;ordinary;3
6741;ordinary;3
6747;ordinary;3
6751;ordinary;3
6758;ordinary;3
6759;ordinary;3
6761;ordinary;3
6762;ordinary;3
6767;ordinary;3
6769;ordinary;3
6777;ordinary;3
6779;ordinary;3
6781;ordinary;3
6785;ordinary;3
6786;ordinary;3
6797;ordinary;3
6798;ordinary;3
6800;ordinary;3
6802;ordinary;3
6804;ordinary;3
6805;ordinary;3
6806;ordinary;3
6807;ordinary;3
6811;ordinary;3
6824;ordinary;3
6831;ordinary;3
6835;ordinary;3
6836;ordinary;3
6848;ordinary;3
6849;ordinary;3
6853;ordinary;3
6861;ordinary;3
6864;ordinary;3
6866;ordinary;3
6867;ordinary;3
6873;ordinary;3
6875;ordinary;3
6879;ordinary;3
6881;ordinary;3
6888;ordinary;3
6889;ordinary;3
6896;ordinary;3
6897;ordinary;3
6900;ordinary;3
6901;ordinary;3
6906;ordinary;3
6907;ordinary;3
6909;ordinary;3
6911;ordinary;3
6912;ordinary;3
6913;ordinary;3
6915;ordinary;3
6916;ordinary;3
6920;ordinary;3
6927;ordinary;3
6934;ordinary;3
6940;ordinary;3
6941;ordinary;3
6958;ordinary;3
6961;ordinary;3
6966;ordinary;3
6967;ordinary;3
6968;ordinary;3
6972;ordinary;3
6974;ordinary;3
6976;ordinary;3
6992;ordinary;3
7000;ordinary;3
7005;ordinary;3
7011;ordinary;3
7018;ordinary;3
7024;ordinary;3
7026;ordinary;3
7030;ordinary;3
7031;ordinary;3
7038;ordinary;3
7044;ordinary;3
7055;ordinary;3
7058;ordinary;3
7061;ordinary;3
7062;ordinary;3
7063;ordinary;3
7064;ordinary;3
7069;ordinary;3
7073;ordinary;3
7076;ordinary;3
7084;ordinary;3
7096;ordinary;3
7103;ordinary;3
7109;ordinary;3
7122;ordinary;3
7125;ordinary;3
7133;ordinary;3
7140;ordinary;3
7142;ordinary;3
7146;ordinary;3
7149;ordinary;3
7154;ordinary;3
7156;ordinary;3
7158;ordinary;3
7162;ordinary;3
7171;ordinary;3
7173;ordinary;3
7180;ordinary;3
7185;ordinary;3
7190;ordinary;3
7197;ordinary;3
7205;ordinary;3
7206;ordinary;3
7207;ordinary;3
7216;ordinary;3
7222;ordinary;3
7224;ordinary;3
7226;ordinary;3
7227;ordinary;3
7228;ordinary;3
7229;ordinary;3
7230;ordinary;3
7231;ordinary;3
7235;ordinary;3
7236;ordinary;3
7246;ordinary;3
7249;ordinary;3
7250;ordinary;3
7251;ordinary;3
7252;ordinary;3
7255;ordinary;3
7258;ordinary;3
7269;ordinary;3
7271;ordinary;3
7273;ordinary;3
7279;ordinary;3
7282;ordinary;3
7286;ordinary;3
7287;ordinary;3
7289;ordinary;3
7291;ordinary;3
7292;ordinary;3
7296;ordinary;3
7301;ordinary;3
7303;ordinary;3
7307;ordinary;3
7308;ordinary;3
7309;ordinary;3
7310;ordinary;3
7314;ordinary;3
7320;ordinary;3
7326;ordinary;3
7327;ordinary;3
7328;ordinary;3
7337;ordinary;3
7338;ordinary;3
7340;ordinary;3
7344;ordinary;3
7345;ordinary;3
7346;ordinary;3
7350;ordinary;3
7357;ordinary;3
7360;ordinary;3
7379;ordinary;3
7383;ordinary;3
7395;ordinary;3
7403;ordinary;3
7404;ordinary;3
7405;ordinary;3
7408;ordinary;3
7412;ordinary;3
7415;ordinary;3
7416;ordinary;3
7420;ordinary;3
7421;ordinary;3
7423;ordinary;3
7427;ordinary;3
7432;ordinary;3
7433;ordinary;3
7438;ordinary;3
7441;ordinary;3
7444;ordinary;3
7445;ordinary;3
7452;ordinary;3
7455;ordinary;3
7456;ordinary;3
7457;ordinary;3
7459;ordinary;3
7461;ordinary;3
7465;ordinary;3
7468;ordinary;3
7477;ordinary;3
7478;ordinary;3
7479;ordinary;3
7490;ordinary;3
7491;ordinary;3
7496;ordinary;3
7499;ordinary;3
7503;ordinary;3
7504;ordinary;3
7510;ordinary;3
7513;ordinary;3
7516;ordinary;3
7522;ordinary;3
7524;ordinary;3
7525;ordinary;3
7526;ordinary;3
7527;ordinary;3
7530;ordinary;3
7532;ordinary;3
7537;ordinary;3
7539;ordinary;3
7542;ordinary;3
7543;ordinary;3
7544;ordinary;3
7545;ordinary;3
7546;ordinary;3
7548;ordinary;3
7549;ordinary;3
7550;ordinary;3
7551;ordinary;3
7552;ordinary;3
7559;ordinary;3
7562;ordinary;3
7563;ordinary;3
7564;ordinary;3
7568;ordinary;3
7570;ordinary;3
7573;ordinary;3
7575;ordinary;3
7576;ordinary;3
7577;ordinary;3
7580;ordinary;3
7583;ordinary;3
7586;ordinary;3
7588;ordinary;3
7589;ordinary;3
7594;ordinary;3
7598;ordinary;3
7603;ordinary;3
7604;ordinary;3
7605;ordinary;3
7608;ordinary;3
7611;ordinary;3
7612;ordinary;3
7614;ordinary;3
7619;ordinary;3
7626;ordinary;3
7627;ordinary;3
7630;ordinary;3
7639;ordinary;3
7643;ordinary;3
7650;ordinary;3
7654;ordinary;3
7655;ordinary;3
7658;ordinary;3
7660;ordinary;3
7675;ordinary;3
7681;ordinary;3
7683;ordinary;3
7695;ordinary;3
7700;ordinary;3
7703;ordinary;3
7707;ordinary;3
7709;ordinary;3
7710;ordinary;3
7715;ordinary;3
7724;ordinary;3
7725;ordinary;3
7727;ordinary;3
7730;ordinary;3
7733;ordinary;3
7736;ordinary;3
7739;ordinary;3
7747;ordinary;3
7752;ordinary;3
7755;ordinary;3
7762;ordinary;3
7763;ordinary;3
7764;ordinary;3
7765;ordinary;3
7767;ordinary;3
7772;ordinary;3
7774;ordinary;3
7776;ordinary;3
7778;ordinary;3
7784;ordinary;3
7788;ordinary;3
7790;ordinary;3
7792;ordinary;3
7797;ordinary;3
7810;ordinary;3
7815;ordinary;3
7817;ordinary;3
7823;ordinary;3
7827;ordinary;3
7829;ordinary;3
7831;ordinary;3
7835;ordinary;3
7839;ordinary;3
7842;ordinary;3
7843;ordinary;3
7854;ordinary;3
7858;ordinary;3
7864;ordinary;3
7871;ordinary;3
7873;ordinary;3
7874;ordinary;3
7875;ordinary;3
7877;ordinary;3
7880;ordinary;3
7883;ordinary;3
7891;ordinary;3
7893;ordinary;3
7894;ordinary;3
7896;ordinary;3
7907;ordinary;3
7913;ordinary;3
7916;ordinary;3
7917;ordinary;3
7919;ordinary;3
7921;ordinary;3
7922;ordinary;3
7923;ordinary;3
7926;ordinary;3
7930;ordinary;3
7932;ordinary;3
7934;ordinary;3
7940;ordinary;3
7941;ordinary;3
7942;ordinary;3
7952;ordinary;3
7960;ordinary;3
7965;ordinary;3
7973;ordinary;3
7976;ordinary;3
7979;ordinary;3
7986;ordinary;3
8006;ordinary;3
8010;ordinary;3
8015;ordinary;3
8019;ordinary;3
8020;ordinary;3
8022;ordinary;3
8036;ordinary;3
8051;ordinary;3
8052;ordinary;3
8060;ordinary;3
8061;ordinary;3
8062;ordinary;3
8071;ordinary;3
8079;ordinary;3
8082;ordinary;3
8088;ordinary;3
8089;ordinary;3
8091;ordinary;3
8098;ordinary;3
8111;ordinary;3
8138;ordinary;3
8139;ordinary;3
8141;ordinary;3
8147;ordinary;3
8154;ordinary;3
8158;ordinary;3
8159;ordinary;3
8167;ordinary;3
8170;ordinary;3
8171;ordinary;3
8176;ordinary;3
8190;ordinary;3
8194;ordinary;3
8200;ordinary;3
8201;ordinary;3
8203;ordinary;3
8209;ordinary;3
8210;ordinary;3
8212;ordinary;3
8221;ordinary;3
8224;ordinary;3
8229;ordinary;3
8230;ordinary;3
8234;ordinary;3
8241;ordinary;3
8244;ordinary;3
8247;ordinary;3
8248;ordinary;3
8256;ordinary;3
8265;ordinary;3
8269;ordinary;3
8273;ordinary;3
8274;ordinary;3
8275;ordinary;3
8278;ordinary;3
8283;ordinary;3
8286;ordinary;3
8296;ordinary;3
8299;ordinary;3
8301;ordinary;3
8313;ordinary;3
8327;ordinary;3
8328;ordinary;3
8331;ordinary;3
8332;ordinary;3
8334;ordinary;3
8336;ordinary;3
8337;ordinary;3
8341;ordinary;3
8344;ordinary;3
8350;ordinary;3
8351;ordinary;3
8354;ordinary;3
8355;ordinary;3
8356;ordinary;3
8360;ordinary;3
8361;ordinary;3
8363;ordinary;3
8365;ordinary;3
8366;ordinary;3
8367;ordinary;3
8369;ordinary;3
8372;ordinary;3
8373;ordinary;3
8374;ordinary;3
8375;ordinary;3
8381;ordinary;3
8382;ordinary;3
8387;ordinary;3
8388;ordinary;3
8389;ordinary;3
8391;ordinary;3
8392;ordinary;3
8400;ordinary;3
8409;ordinary;3
8410;ordinary;3
8419;ordinary;3
8427;ordinary;3
8429;ordinary;3
8432;ordinary;3
8437;ordinary;3
8441;ordinary;3
8444;ordinary;3
8447;ordinary;3
8452;ordinary;3
8453;ordinary;3
8464;ordinary;3
8474;ordinary;3
8476;ordinary;3
8484;ordinary;3
8490;ordinary;3
8495;ordinary;3
8497;ordinary;3
8503;ordinary;3
8504;ordinary;3
8505;ordinary;3
8509;ordinary;3
8511;ordinary;3
8517;ordinary;3
8520;ordinary;3
8523;ordinary;3
8536;ordinary;3
8537;ordinary;3
8538;ordinary;3
8540;ordinary;3
8552;ordinary;3
8571;ordinary;3
8572;ordinary;3
8587;ordinary;3
8589;ordinary;3
8602;ordinary;3
8610;ordinary;3
8611;ordinary;3
8612;ordinary;3
8613;ordinary;3
8618;ordinary;3
8620;ordinary;3
8621;ordinary;3
8623;ordinary;3
8624;ordinary;3
8630;ordinary;3
8631;ordinary;3
8635;ordinary;3
8636;ordinary;3
8642;ordinary;3
8644;ordinary;3
8650;ordinary;3
8651;ordinary;3
8654;ordinary;3
8666;ordinary;3
8682;ordinary;3
8691;ordinary;3
8700;ordinary;3
8703;ordinary;3
8707;ordinary;3
8715;ordinary;3
8721;ordinary;3
8724;ordinary;3
8725;ordinary;3
8733;ordinary;3
8734;ordinary;3
8739;ordinary;3
8740;ordinary;3
8742;ordinary;3
8747;ordinary;3
8749;ordinary;3
8756;ordinary;3
8759;ordinary;3
8760;ordinary;3
8772;ordinary;3
8773;ordinary;3
8779;ordinary;3
8783;ordinary;3
8786;ordinary;3
8795;ordinary;3
8805;ordinary;3
8808;ordinary;3
8815;ordinary;3
8817;ordinary;3
8818;ordinary;3
8820;ordinary;3
8825;ordinary;3
8830;ordinary;3
8837;ordinary;3
8846;ordinary;3
8848;ordinary;3
8851;ordinary;3
8852;ordinary;3
8868;ordinary;3
8871;ordinary;3
8872;ordinary;3
8876;ordinary;3
8877;ordinary;3
8880;ordinary;3
8886;ordinary;3
8888;ordinary;3
8889;ordinary;3
8895;ordinary;3
8898;ordinary;3
8903;ordinary;3
8907;ordinary;3
8908;ordinary;3
8910;ordinary;3
8917;ordinary;3
8921;ordinary;3
8923;ordinary;3
8925;ordinary;3
8929;ordinary;3
8933;ordinary;3
8934;ordinary;3
619;ordinary;4
946;ordinary;4
984;ordinary;4
1007;ordinary;4
1078;ordinary;4
1091;ordinary;4
1111;ordinary;4
1139;ordinary;4
1144;ordinary;4
1250;ordinary;4
1281;ordinary;4
1298;ordinary;4
1312;ordinary;4
1336;ordinary;4
1346;ordinary;4
1371;ordinary;4
1380;ordinary;4
1395;ordinary;4
1406;ordinary;4
1421;ordinary;4
1441;ordinary;4
1452;ordinary;4
1469;ordinary;4
1490;ordinary;4
1534;ordinary;4
1630;ordinary;4
1666;ordinary;4
1695;ordinary;4
1703;ordinary;4
1708;ordinary;4
1710;ordinary;4
1731;ordinary;4
1735;ordinary;4
1744;ordinary;4
1759;ordinary;4
1762;ordinary;4
1774;ordinary;4
1775;ordinary;4
1780;ordinary;4
1783;ordinary;4
1788;ordinary;4
1795;ordinary;4
1800;ordinary;4
1810;ordinary;4
1850;ordinary;4
1852;ordinary;4
1853;ordinary;4
1857;ordinary;4
1867;ordinary;4
1885;ordinary;4
1897;ordinary;4
1902;ordinary;4
1905;ordinary;4
1935;ordinary;4
1943;ordinary;4
1944;ordinary;4
1948;ordinary;4
1952;ordinary;4
1953;ordinary;4
1956;ordinary;4
1957;ordinary;4
1958;ordinary;4
1985;ordinary;4
1986;ordinary;4
2015;ordinary;4
2017;ordinary;4
2022;ordinary;4
2026;ordinary;4
2035;ordinary;4
2060;ordinary;4
2069;ordinary;4
2074;ordinary;4
2086;ordinary;4
2088;ordinary;4
2096;ordinary;4
2123;ordinary;4
2127;ordinary;4
2130;ordinary;4
2131;ordinary;4
2142;ordinary;4
2153;ordinary;4
2174;ordinary;4
2180;ordinary;4
2183;ordinary;4
2188;ordinary;4
2213;ordinary;4
2219;ordinary;4
2235;ordinary;4
2291;ordinary;4
2298;ordinary;4
2304;ordinary;4
2305;ordinary;4
2309;ordinary;4
2321;ordinary;4
2323;ordinary;4
2325;ordinary;4
2333;ordinary;4
2335;ordinary;4
2354;ordinary;4
2358;ordinary;4
2359;ordinary;4
2362;ordinary;4
2372;ordinary;4
2374;ordinary;4
2379;ordinary;4
2381;ordinary;4
2383;ordinary;4
2391;ordinary;4
2396;ordinary;4
2412;ordinary;4
2414;ordinary;4
2421;ordinary;4
2431;ordinary;4
2434;ordinary;4
2443;ordinary;4
2460;ordinary;4
2476;ordinary;4
2483;ordinary;4
2490;ordinary;4
2499;ordinary;4
2501;ordinary;4
2508;ordinary;4
2510;ordinary;4
2513;ordinary;4
2515;ordinary;4
2518;ordinary;4
2537;ordinary;4
2538;ordinary;4
2540;ordinary;4
2542;ordinary;4
2543;ordinary;4
2547;ordinary;4
2551;ordinary;4
2558;ordinary;4
2569;ordinary;4
2583;ordinary;4
2593;ordinary;4
2598;ordinary;4
2612;ordinary;4
2618;ordinary;4
2621;ordinary;4
2623;ordinary;4
2630;ordinary;4
2641;ordinary;4
2643;ordinary;4
2648;ordinary;4
2661;ordinary;4
2662;ordinary;4
2668;ordinary;4
2683;ordinary;4
2688;ordinary;4
2689;ordinary;4
2694;ordinary;4
2700;ordinary;4
2701;ordinary;4
2710;ordinary;4
2721;ordinary;4
2722;ordinary;4
2748;ordinary;4
2759;ordinary;4
2766;ordinary;4
2772;ordinary;4
2774;ordinary;4
2775;ordinary;4
2780;ordinary;4
2784;ordinary;4
2788;ordinary;4
2792;ordinary;4
2802;ordinary;4
2810;ordinary;4
2811;ordinary;4
2818;ordinary;4
2821;ordinary;4
2826;ordinary;4
2835;ordinary;4
2840;ordinary;4
2843;ordinary;4
2853;ordinary;4
2854;ordinary;4
2856;ordinary;4
2860;ordinary;4
2871;ordinary;4
2876;ordinary;4
2877;ordinary;4
2885;ordinary;4
2888;ordinary;4
2898;ordinary;4
2899;ordinary;4
2900;ordinary;4
2905;ordinary;4
2914;ordinary;4
2927;ordinary;4
2928;ordinary;4
2942;ordinary;4
2951;ordinary;4
2953;ordinary;4
2959;ordinary;4
2960;ordinary;4
2963;ordinary;4
2967;ordinary;4
2969;ordinary;4
2970;ordinary;4
2978;ordinary;4
2982;ordinary;4
2991;ordinary;4
3006;ordinary;4
3016;ordinary;4
3018;ordinary;4
3019;ordinary;4
3020;ordinary;4
3023;ordinary;4
3026;ordinary;4
3037;ordinary;4
3040;ordinary;4
3051;ordinary;4
3057;ordinary;4
3060;ordinary;4
3074;ordinary;4
3085;ordinary;4
3092;ordinary;4
3098;ordinary;4
3102;ordinary;4
3105;ordinary;4
3109;ordinary;4
3110;ordinary;4
3114;ordinary;4
3123;ordinary;4
3124;ordinary;4
3130;ordinary;4
3131;ordinary;4
3132;ordinary;4
3144;ordinary;4
3151;ordinary;4
3160;ordinary;4
3162;ordinary;4
3169;ordinary;4
3178;ordinary;4
3179;ordinary;4
3193;ordinary;4
3194;ordinary;4
3208;ordinary;4
3209;ordinary;4
3214;ordinary;4
3226;ordinary;4
3227;ordinary;4
3228;ordinary;4
3244;ordinary;4
3250;ordinary;4
3251;ordinary;4
3265;ordinary;4
3270;ordinary;4
3280;ordinary;4
3283;ordinary;4
3284;ordinary;4
3288;ordinary;4
3295;ordinary;4
3311;ordinary;4
3312;ordinary;4
3314;ordinary;4
3322;ordinary;4
3330;ordinary;4
3331;ordinary;4
3332;ordinary;4
3341;ordinary;4
3346;ordinary;4
3350;ordinary;4
3351;ordinary;4
3352;ordinary;4
3353;ordinary;4
3355;ordinary;4
3356;ordinary;4
3360;ordinary;4
3361;ordinary;4
3364;ordinary;4
3370;ordinary;4
3373;ordinary;4
3377;ordinary;4
3378;ordinary;4
3382;ordinary;4
3392;ordinary;4
3399;ordinary;4
3410;ordinary;4
3427;ordinary;4
3448;ordinary;4
3462;ordinary;4
3463;ordinary;4
3469;ordinary;4
3472;ordinary;4
3476;ordinary;4
3481;ordinary;4
3493;ordinary;4
3497;ordinary;4
3506;ordinary;4
3508;ordinary;4
3516;ordinary;4
3518;ordinary;4
3529;ordinary;4
3530;ordinary;4
3537;ordinary;4
3556;ordinary;4
3557;ordinary;4
3565;ordinary;4
3574;ordinary;4
3576;ordinary;4
3580;ordinary;4
3583;ordinary;4
3589;ordinary;4
3592;ordinary;4
3595;ordinary;4
3600;ordinary;4
3607;ordinary;4
3621;ordinary;4
3633;ordinary;4
3646;ordinary;4
3649;ordinary;4
3678;ordinary;4
3684;ordinary;4
3690;ordinary;4
3701;ordinary;4
3702;ordinary;4
3708;ordinary;4
3716;ordinary;4
3725;ordinary;4
3729;ordinary;4
3734;ordinary;4
3738;ordinary;4
3742;ordinary;4
3744;ordinary;4
3754;ordinary;4
3755;ordinary;4
3760;ordinary;4
3763;ordinary;4
3769;ordinary;4
3772;ordinary;4
3776;ordinary;4
3782;ordinary;4
3788;ordinary;4
3789;ordinary;4
3797;ordinary;4
3804;ordinary;4
3809;ordinary;4
3822;ordinary;4
3834;ordinary;4
3844;ordinary;4
3846;ordinary;4
3852;ordinary;4
3855;ordinary;4
3859;ordinary;4
3871;ordinary;4
3873;ordinary;4
3878;ordinary;4
3883;ordinary;4
3891;ordinary;4
3901;ordinary;4
3903;ordinary;4
3905;ordinary;4
3906;ordinary;4
3909;ordinary;4
3920;ordinary;4
3921;ordinary;4
3933;ordinary;4
3934;ordinary;4
3947;ordinary;4
3969;ordinary;4
3970;ordinary;4
3973;ordinary;4
3974;ordinary;4
3977;ordinary;4
3995;ordinary;4
3999;ordinary;4
4001;ordinary;4
4008;ordinary;4
4033;ordinary;4
4042;ordinary;4
4055;ordinary;4
4063;ordinary;4
4073;ordinary;4
4075;ordinary;4
4078;ordinary;4
4085;ordinary;4
4086;ordinary;4
4087;ordinary;4
4093;ordinary;4
4094;ordinary;4
4099;ordinary;4
4107;ordinary;4
4108;ordinary;4
4110;ordinary;4
4126;ordinary;4
4128;ordinary;4
4137;ordinary;4
4149;ordinary;4
4155;ordinary;4
4175;ordinary;4
4178;ordinary;4
4180;ordinary;4
4187;ordinary;4
4196;ordinary;4
4205;ordinary;4
4218;ordinary;4
4226;ordinary;4
4227;ordinary;4
4228;ordinary;4
4236;ordinary;4
4243;ordinary;4
4245;ordinary;4
4248;ordinary;4
4249;ordinary;4
4254;ordinary;4
4270;ordinary;4
4273;ordinary;4
4277;ordinary;4
4283;ordinary;4
